MARATONINA A
Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1h32:41,,MENEGAT Francesca,95,ANA ATL.FELTRE,21 su- 1,Verona,17/11/2019
1h36:34,,VOLKOVA Svetlana,88,ANA ATL.FELTRE,32 su- 1,Iesolo,25/05/2019
1h36:57,,MACCAGNAN Rossella susanna,86,ANA ATL.FELTRE,23 su- 1,San Biagio Di Callalta,07/11/2021
1h40:42,,ARBOIT Diletta,96,ANA ATL.FELTRE,30 su- 1,Jesolo,26/06/2021
1h40:55,,ARBOIT Diletta,96,ANA ATL.FELTRE,66 su- 1,Verona,13/06/2021
1h41:05,,MACCAGNAN Rossella susanna,86,ANA ATL.FELTRE,31 su- 1,Trento,03/10/2021
1h42:23,,MACCAGNAN Rossella susanna,86,ANA ATL.FELTRE,228 su- 1,Bibione,12/09/2021
1h50:31,,LOAT Cinzia,75,ANA ATL.FELTRE,741 su- 1,Palmanova,27/11/2022
1h56:25,,LOAT Cinzia,75,ANA ATL.FELTRE,209 su- 1,Napoli,27/02/2022
1h57:13,,LOAT Cinzia,75,ANA ATL.FELTRE,197 su- 1,Santhia,01/05/2022
1h39:09,,ZABOT Gigliola,73,ANA ATL.FELTRE,33 su- 1,Jesolo,20/05/2023
1h40:16,,DALLA BALLA Marta,97,ANA ATL.FELTRE,231 su- 1,Reggio Nell'emilia,26/03/2023
1h54:55,,LOAT Cinzia,75,ANA ATL.FELTRE,428 su- 1,Verona,12/02/2023
