Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
5495,,NONINO Alberto,04,ATLETICA MALIGNANI LIBERTAS UD,1 su- 1,Padova,11/03/2023
5489,,DESTER Dario,00,CREMONA SPORTIVA ATL. ARVEDI,1 se- 1,Padova,27/01/2019
5484,,FASSINA Simone,96,TEAM-A LOMBARDIA,1 su- 1,Padova,24/01/2015
5380,,BELLANOVA Emanuele francesco,04,ATLETICA VERCELLI 78,2 su- 1,Padova,11/03/2023
5378,,SION Alessandro,02,SAFATLETICA PIEMONTE ASD,1 se- 1,Padova,07/03/2021
5360,,NONINO Alberto,04,ATLETICA MALIGNANI LIBERTAS UD,1 se- 1,Padova,13/03/2022
5321,,NAIDON Lorenzo,99,U.S. QUERCIA TRENTINGRANA,1 su- 1,Padova,13/01/2018
5318,,DEMO Stefano,04,ATLETICA CANAVESANA,3 su- 1,Padova,11/03/2023
5301,,CHIUSOLO Matteo,98,SPORTRACE,1 su- 1,Padova,28/01/2017
5299,,FASSINA Simone,96,TEAM-A LOMBARDIA,1 su- 1,Padova,10/01/2015
5247,,NAIDON Lorenzo,99,U.S. QUERCIA TRENTINGRANA,1 su- 1,Padova,28/01/2018
5239,,MIGLIETTA Riccardo,99,ATL.VICENTINA,2 su- 1,Padova,28/01/2018
5208,,MELLANO Lorenzo,04,A.S.D. ATL. FOSSANO '75,1 su- 1,Ancona,14/01/2023
5195,,ZANATTA Jacopo,96,TREVISATLETICA,2 su- 1,Padova,24/01/2015
5184,,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,2 su- 1,Padova,28/01/2017
5159,,VIGLIOTTI Vincenzo,94,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Ancona,27/01/2013
5158,,GENTILI Lorenzo,98,CENTRO ATLETICA PIOMBINO,3 su- 1,Padova,28/01/2017
5154,,FASSINA Simone,96,TEAM-A LOMBARDIA,1 su- 1,Padova,26/01/2014
5140,,DEMO Stefano,04,ATLETICA CANAVESANA,2 se- 1,Padova,13/03/2022
5132,,COMBI Stefano,90,GINN.MONZESE FORTI E LIBERI,1 su- 1,Ancona,01/02/2009
5108,,ARRIUS Alessandro,01,ATL. O.S.A. SARONNO LIB.,1 se- 1,Padova,01/02/2020
5105,,MENGHI NDIAYE Yoro,02,A.S. LA FRATELLANZA 1874,2 se- 1,Padova,01/02/2020
5087,,MELLANO Lorenzo,04,A.S.D. ATL. FOSSANO '75,4 su- 1,Padova,11/03/2023
5079,,KHALIFI Elamjad,91,A.S. LA FRATELLANZA 1874,1 su- 1,Ancona,31/01/2010
5070,,COMBI Stefano,90,GINN.MONZESE FORTI E LIBERI,1 su- 1,Ancona,17/01/2009
5059,,PEZZOLATO Lorenzo,02,G.S. FIAMME ORO PADOVA,1 su- 1,Padova,12/01/2020
5039,,DESTER Dario,00,CREMONA SPORTIVA ATL. ARVEDI,3 su- 1,Padova,28/01/2018
5036,,BOVO Federico,03,ASD ATLETICA BIOTEKNA,3 se- 1,Padova,13/03/2022
5030,,OTTAVIANI Leonardo,91,ATL. AVIS MACERATA,2 su- 1,Ancona,31/01/2010
5024,,CHIUSOLO Matteo,98,SPORTRACE,1 se- 1,Ancona,08/01/2017
4983,,ZANATTA Jacopo,96,TREVISATLETICA,2 su- 1,Padova,10/01/2015
4980,,CERRATO Andrea,99,A.S.D. ATL. FOSSANO '75,4 su- 1,Padova,28/01/2018
4978,,CONTOTTO Niccolo',01,TEAM-A LOMBARDIA,3 se- 1,Padova,01/02/2020
4976,,BAGNOLI Leonardo,91,PROSPORT ATL. FIRENZE,3 su- 1,Ancona,31/01/2010
4964,,SION Alessandro,02,S.A.F.ATLETICA PIEMONTE A.S.D.,4 se- 1,Padova,01/02/2020
4958,,MIGLIETTA Riccardo,99,ATL.VICENTINA,2 su- 1,Padova,13/01/2018
4958,,MELLANO Lorenzo,04,A.S.D. ATL. FOSSANO '75,1 su- 1,Padova,12/02/2022
4949,,VICERE' Vincenzo,04,LIBERTAS AMATORI ATLETICA LEGG,5 su- 1,Padova,11/03/2023
4943,,DELL'ACQUA Luca,95,N.ATL. FANFULLA LODIGIANA,1 su- 1,Padova,11/01/2014
4937,,GENTILI Lorenzo,98,CENTRO ATLETICA PIOMBINO,1 su- 1,Padova,14/01/2017
4936,,NAIDON Lorenzo,99,U.S. QUERCIA TRENTINGRANA,4 su- 1,Padova,28/01/2017
4925,,MODUGNO Lorenzo,00,POLISPORTIVA TRIVENETO TRIESTE,2 se- 1,Padova,27/01/2019
4912,,BIZZOTTO Andrea,91,ATL.BIOTEKNA MARCON,4 su- 1,Ancona,31/01/2010
4907,,OMEDE' Matteo,92,S.S. VITTORIO ALFIERI ASTI,5 su- 1,Ancona,31/01/2010
4905,,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,1 su- 1,Padova,23/01/2016
4895,,CARIOTI Andrea,96,ATLETICA PIEMONTE ASD,3 su- 1,Padova,24/01/2015
4889,,COMBI Stefano,90,GINN.MONZESE FORTI E LIBERI,1 su- 1,Ancona,27/01/2008
4889,,ARRIUS Alessandro,01,ATL. O.S.A. SARONNO LIB.,5 su- 1,Minsk,26/02/2020
4886,,CALVI Michele,90,G.S.SELF ATL. MONTANARI GRUZZA,2 su- 1,Ancona,27/01/2008
4877,,MODUGNO Lorenzo,00,POLISPORTIVA TRIVENETO TRIESTE,1 su- 1,Padova,12/01/2019
4875,,KHALIFI Elamjad,91,A.S. LA FRATELLANZA 1874,1 su- 1,Ancona,16/01/2010
4875,,CINCO Luca,04,ATL. O.S.A. SARONNO LIB.,6 su- 1,Padova,11/03/2023
4866,,BATTISTI Tommaso,92,EDERA ATL. FORLI,1 su- 1,Ancona,30/01/2011
4855,,VIGLIOTTI Vincenzo,94,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Ancona,13/01/2013
4853,,MARSI Luca,89,ATLETICA LIVORNO,3 su- 1,Ancona,27/01/2008
4842,,ARRIUS Alessandro,01,ATL. O.S.A. SARONNO LIB.,3 se- 1,Padova,27/01/2019
4838,,LAMA Francesco,97,ATL. IMOLA SACMI AVIS,4 su- 1,Padova,24/01/2015
4836,,CARUGATI Alessandro,04,ATL. O.S.A. SARONNO LIB.,4 se- 1,Padova,13/03/2022
4833,,SCHIFFEREGGER Thomas,98,SSV BRUNECK BRUNICO VOLKSBANK,5 su- 1,Padova,28/01/2017
4833,,DESTER Dario,00,CREMONA SPORTIVA ATL. ARVEDI,3 su- 1,Padova,13/01/2018
4819,,BARRUECOS MILLET Harold andrelly,95,ATL.VICENTINA,2 su- 1,Ancona,27/01/2013
4808,,CANDIOTTO Lorenzo,00,G.S. FIAMME ORO PADOVA,4 se- 1,Padova,27/01/2019
4800,,SOTTILE Davide,94,ATLETICA VALSESIA,3 su- 1,Ancona,27/01/2013
4795,,PIAZZA Matteo,90,PROSPORT ATL. FIRENZE,2 su- 1,Ancona,01/02/2009
4793,,DI GIOIA Antonio,94,ASD ENTERPRISE SPORT & SERVICE,4 su- 1,Ancona,27/01/2013
4778,,POLINI Mattia,03,COLLECTION ATLETICA SAMBENEDET,5 se- 1,Padova,13/03/2022
4762,,CASOLO Andrea,92,N.ATL. FANFULLA LODIGIANA,2 su- 1,Ancona,30/01/2011
4756,,FUSARO Nicolo',99,ATHLETIC CLUB 96 ALPERIA,5 su- 1,Padova,28/01/2018
4751,,MARCATO Riccardo,90,ASSINDUSTRIA SPORT PADOVA,3 su- 1,Ancona,01/02/2009
4740,,CERRATO Andrea,99,A.S.D. ATL. FOSSANO '75,6 su- 1,Padova,28/01/2017
4738,,RONZONI Simone,00,U.S. OLIMPIA BERGAMO,5 se- 1,Padova,27/01/2019
4729,,BAGNOLI Leonardo,91,PROSPORT ATL. FIRENZE,4 su- 1,Ancona,01/02/2009
4721,,ARRIGONI Valentino,96,NUOVA ATLETICA ASTRO,5 su- 1,Padova,24/01/2015
4716,,RAMAGLIA Andrea,94,PRO PATRIA A.R.C. BUSTO A.,5 su- 1,Ancona,27/01/2013
4707,,SANTINI Simone,02,SPORT RACE S.S.D. A R.L.,2 se- 1,Padova,07/03/2021
4705,,SANTINI Simone,02,SPORT RACE S.S.D. A R.L.,5 se- 1,Padova,01/02/2020
4699,,VIGLIOTTI Vincenzo,94,ASD ENTERPRISE SPORT & SERVICE,1 su- 1,Ancona,28/01/2012
4688,,CARIOTI Andrea,96,ATLETICA PIEMONTE ASD,2 su- 1,Padova,26/01/2014
4678,,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,1 su- 1,Padova,10/01/2016
4677,,CANDIOTTO Lorenzo,00,G.S. FIAMME ORO PADOVA,2 su- 1,Padova,12/01/2019
4676,,FERRARI Francesco,02,A.S. LA FRATELLANZA 1874,6 se- 1,Padova,01/02/2020
4675,,PERNA Marco,91,A.S.D. AGG. HINNA,5 su- 1,Ancona,01/02/2009
4672,,SCHIFFEREGGER Thomas,98,SSV BRUNECK BRUNICO VOLKSBANK,2 su- 1,Padova,23/01/2016
4664,,NICOLA Riccardo,98,G.S. ERMENEGILDO ZEGNA,3 su- 1,Padova,23/01/2016
4656,,SANTAMBROGIO Mirko,01,TEAM-A LOMBARDIA,7 se- 1,Padova,01/02/2020
4651,,PETAZZI Andrea,95,PRO PATRIA A.R.C. BUSTO A.,3 su- 1,Padova,26/01/2014
4636,,LASSINI Diego,96,TRIESTE ATLETICA,4 su- 1,Padova,26/01/2014
4635,,MONACI Romeo,05,ATLETICA GROSSETO BANCA TEMA,7 su- 1,Padova,11/03/2023
4625,,KASIBOVIC Amar,99,ATL.VICENTINA,7 su- 1,Padova,28/01/2017
4625,,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,8 su- 1,Padova,11/03/2023
4624,,DI GIOIA Antonio,94,ASD ENTERPRISE SPORT & SERVICE,1 se- 1,Napoli Ponticelli,13/01/2013
4621,,BATTISTI Tommaso,92,EDERA ATL. FORLI,1 su- 1,Ancona,16/01/2011
4621,,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,2 su- 1,Padova,14/01/2017
4614,,NEMO Manuel,95,TEAM ATLETICA MARCHE,1 su- 1,Ancona,19/01/2014
4605,,NICOLA Riccardo,98,G.S. ERMENEGILDO ZEGNA,8 su- 1,Padova,28/01/2017
4603,,ZWICK Lorenz,96,ATLETICA MONZA,5 su- 1,Padova,26/01/2014
4600,,SANTAMBROGIO Mirko,01,TEAM-A LOMBARDIA,6 se- 1,Padova,27/01/2019
4599,,FUSARO Nicolo',99,ATHLETIC CLUB 96 ALPERIA,4 su- 1,Padova,13/01/2018
4599,,PANCALDI Emanuele,04,A.S.D. PONTEVECCHIO BOLOGNA,9 su- 1,Padova,11/03/2023
4598,,PELLISETTI Edoardo,95,ATLETICA PIEMONTE ASD,6 su- 1,Ancona,27/01/2013
4595,,BERNARDI Giacomo,92,PRO SESTO ATL.,3 su- 1,Ancona,30/01/2011
4592,,GHERGO Emanuele,02,TEAM ATLETICA MARCHE,8 se- 1,Padova,01/02/2020
4590,,MIGLIETTA Riccardo,99,ATL.VICENTINA,9 su- 1,Padova,28/01/2017
4587,,COMEL Alessio,97,UNIONE SPORTIVA ALBATESE ASD,4 su- 1,Padova,23/01/2016
4587,,GLIOTTONE Mattia,04,CUS CASSINO,6 se- 1,Padova,13/03/2022
4584,,BARBINI Luca,99,ATL. LECCO-COLOMBO COSTRUZ.,6 su- 1,Padova,28/01/2018
4583,,RAMAGLIA Andrea,94,PRO PATRIA A.R.C. BUSTO A.,2 su- 1,Ancona,28/01/2012
4578,,CONTOTTO Niccolo',01,TEAM-A LOMBARDIA,7 se- 1,Padova,27/01/2019
4570,,PAOLUZZI Roberto,93,ATL. STUDENTESCA CA.RI.RI,3 su- 1,Ancona,28/01/2012
4566,,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,1 su- 1,Padova,11/02/2023
4564,,VAGO Andrea,01,TEAM-A LOMBARDIA,9 se- 1,Padova,01/02/2020
4560,,BARBINI Luca,99,ATL. LECCO-COLOMBO COSTRUZ.,10 su- 1,Padova,28/01/2017
4559,,IRRERA Lorenzo,98,ATL.STUD. RIETI ANDREA MILARDI,5 su- 1,Padova,23/01/2016
4554,,BELLANOVA Emanuele francesco,04,ATLETICA VERCELLI 78,7 se- 1,Padova,13/03/2022
4553,,VICERE' Vincenzo,04,LIBERTAS AMATORI ATLETICA LEGG,8 se- 1,Padova,13/03/2022
4550,,FERRIGHETTO Tino,02,GS LA PIAVE 2000,2 su- 1,Padova,12/01/2020
4548,,BANO Massimo,02,ASSOCIAZIONE ATLETICA N.E.VI.,1 se- 1,Padova,21/02/2021
4547,,OTTAVIANI Leonardo,91,ATL. AVIS MACERATA,6 su- 1,Ancona,01/02/2009
4544,,MIGLIETTA Riccardo,99,ATL.VICENTINA,3 su- 1,Padova,14/01/2017
4540,,LEONI Alessio,91,A.S. LA FRATELLANZA 1874,2 su- 1,Ancona,16/01/2010
4537,,PIAZZA Tommaso,90,PROSPORT ATL. FIRENZE,7 su- 1,Ancona,01/02/2009
4534,,STRATTA Lorenzo,94,S.S. VITTORIO ALFIERI ASTI,4 su- 1,Ancona,28/01/2012
4525,,DEMICHELIS Simone,99,A.S.D. ATL. FOSSANO '75,7 su- 1,Padova,28/01/2018
