Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1:49.58,,PERCO Emilio,94,ANA ATL.FELTRE,1 su- 1,Ancona,02/03/2013
1:55.18,,COSTA Edgard,99,ANA ATL.FELTRE,5 se- 4,Ancona,04/02/2018
1:56.84,,DE PAOLI Nicola,92,ANA ATL.FELTRE,1 se- 3,Padova,31/01/2015
1:57.38,,POLESANA Filippo,00,ANA ATL.FELTRE,2 se- 3,Padova,05/02/2022
1:58.78,,ROSSA Matteo,98,ANA ATL.FELTRE,6 se- 3,Padova,21/01/2017
1:59.86,,DAL SASSO Alberto,98,ANA ATL.FELTRE,1 se- 1,Padova,07/02/2015
2:00.98,,BONAN Marco,00,ANA ATL.FELTRE,1 se- 6,Padova,21/01/2017
2:02.78,,DEOLA Ruben iavor,00,ANA ATL.FELTRE,2 se- 7,Padova,21/01/2017
2:05.53,,DE BARBA Mattia,02,ANA ATL.FELTRE,5 se- 8,Padova,31/01/2021
2:08.65,,CORSO Lorenzo,99,ANA ATL.FELTRE,3 se- 6,Padova,16/01/2016
2:23.47,,DA RIN DE MONEGO Lorenzo,00,ANA ATL.FELTRE,7 se- 1,Padova,21/01/2017
