Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
4176,,OBERTO Laura,93,BRACCO ATLETICA,1 su- 1,Padova,24/01/2015
4032,,DERKACH Dariya,93,C.S. AERONAUTICA MILITARE,2 su- 1,Padova,24/01/2015
3888,,SPORTOLETTI Giulia,96,TEAM-A LOMBARDIA,3 su- 1,Padova,24/01/2015
3873,,SPORTOLETTI Giulia,96,TEAM-A LOMBARDIA,1 su- 1,Padova,10/01/2015
3689,,FIORESE Beatrice,97,ATL.VICENTINA,2 su- 1,Padova,24/01/2015
3558,,VALLORTIGARA Elena,91,G.S. FORESTALE,4 su- 1,Padova,24/01/2015
3555,,PALUMBO Federica,95,U.S. SANGIORGESE,5 su- 1,Padova,24/01/2015
3471,,GENERALI Anna,90,GS VALSUGANA TRENTINO,6 su- 1,Padova,24/01/2015
3440,,SEPPI Lisa,96,S.G EISACKTAL RAIFFEISEN ASV,7 su- 1,Padova,24/01/2015
3382,,CALIO' Rita,96,S.S.FIAMMA ATL.CATANZARO,4 su- 1,Padova,24/01/2015
3373,,GENERALI Anna,90,GS VALSUGANA TRENTINO,1 su- 1,Ancona,11/01/2015
3362,,AGOSTINI Mariaelena,97,ATLETICA LIBERTAS S.A.N.P.,5 su- 1,Padova,24/01/2015
3325,,SEPPI Lisa,96,S.G EISACKTAL RAIFFEISEN ASV,2 su- 1,Padova,10/01/2015
3324,,NICOLA Silvia,96,G.S. ERMENEGILDO ZEGNA,8 su- 1,Padova,24/01/2015
3260,,CESTONARO Ottavia,95,G.S. FORESTALE,9 su- 1,Padova,24/01/2015
3203,,MONFARDINI Erica,96,BRACCO ATLETICA,7 su- 1,Padova,24/01/2015
3186,,CALGARINI Chiara,96,ATL. LUGO,10 su- 1,Padova,24/01/2015
3165,,PORFIRI Sara,92,ATL. AVIS MACERATA,2 su- 1,Ancona,11/01/2015
3139,,GUIDA Rosa,94,ASD ENTERPRISE SPORT & SERVICE,11 su- 1,Padova,24/01/2015
3132,,FERRERO Eleonora,94,A.S.D.  C.U.S. GENOVA,12 su- 1,Padova,24/01/2015
3124,,CAVIGLIA Elisa,92,ATL. BRESCIA 1950,3 su- 1,Padova,10/01/2015
3122,,RONCORONI Martina michela,95,N.ATL. FANFULLA LODIGIANA,4 su- 1,Padova,10/01/2015
3114,,GARGANTINI Giulia,93,ATLETICA MONZA,7 su- 1,Padova,24/01/2015
3104,,GUIDA Rosa,94,ASD ENTERPRISE SPORT & SERVICE,3 su- 1,Ancona,11/01/2015
3092,,MONFARDINI Erica,96,BRACCO ATLETICA,5 su- 1,Padova,10/01/2015
3073,,RONCORONI Martina michela,95,N.ATL. FANFULLA LODIGIANA,13 su- 1,Padova,24/01/2015
3043,,MARCHIANDO Eleonora,97,ATLETICA SANDRO CALVESI,9 su- 1,Padova,24/01/2015
3023,,MESSNER Stefanie,96,A.S.D.SSV BRIXEN LEICHTATHL.,10 su- 1,Padova,24/01/2015
2989,,MORETTI Serena,96,N.ATL. FANFULLA LODIGIANA,11 su- 1,Padova,24/01/2015
2985,,GARGANTINI Giulia,93,ATLETICA MONZA,6 su- 1,Padova,10/01/2015
2967,,SEGATTINI Ilaria,92,TEAM-A LOMBARDIA,7 su- 1,Padova,10/01/2015
2963,,CAVIGLIA Elisa,92,ATL. BRESCIA 1950,14 su- 1,Padova,24/01/2015
2945,,FERRARIO Marta,97,ATL. LECCO-COLOMBO COSTRUZ.,8 su- 1,Padova,10/01/2015
2846,,ZILIANI Sara,96,A.S.D. ATLETICA CINQUE CERCHI,9 su- 1,Padova,10/01/2015
2841,,QUAGLIERI Lucia,96,MODENA ATLETICA,15 su- 1,Padova,24/01/2015
2834,,GATSCHER Martina,97,ASV S.V. LANA - RAIKA,13 su- 1,Padova,24/01/2015
2804,,ZILIANI Sara,96,A.S.D. ATLETICA CINQUE CERCHI,14 su- 1,Padova,24/01/2015
2777,,FERRARIO Marta,97,ATL. LECCO-COLOMBO COSTRUZ.,15 su- 1,Padova,24/01/2015
2775,,PORRO Giulia maria,97,O.S.A. SARONNO LIB.,16 su- 1,Padova,24/01/2015
2773,,TARSI Gaia,97,ATLETICA ARCOBALENO SAVONA,17 su- 1,Padova,24/01/2015
2765,,CAROLLO Anna,97,ATL.VICENTINA,18 su- 1,Padova,24/01/2015
2740,,GREMI Agata,97,ATL. BRESCIA 1950,10 su- 1,Padova,10/01/2015
2713,,PERINI Eleonora,97,O.S.A. SARONNO LIB.,19 su- 1,Padova,24/01/2015
2707,,VILLA Eleonora,92,ATL. LECCO-COLOMBO COSTRUZ.,11 su- 1,Padova,10/01/2015
2705,,BINDIKU Sophie,96,TEAM-A LOMBARDIA,20 su- 1,Padova,24/01/2015
2697,,FERRANDO Matilde,97,S.S. TRIONFO LIGURE,12 su- 1,Padova,10/01/2015
