Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
7.48,,SCHWARZ Carla maria,97,S.S. TRIONFO LIGURE,1 ba- 4,Nizza,04/01/2014
7.72,,VOGHERA Federica,97,A.S.D. ATLETICA ALBA,2 fi- 1,Nizza,04/01/2014
7.81,,VOGHERA Federica,97,A.S.D. ATLETICA ALBA,3 ba- 4,Nizza,04/01/2014
7.84,,DI VARA Giorgia,98,ATLETICA VIRTUS ACIREALE,1 su- 1,Palermo,11/01/2014
8.29,,SURANO Violante,98,S.S. TRIONFO LIGURE,1 se- 1,Nice,02/02/2014
8.01,,AMMIRATI Joanna,99,U.S. MAURINA OLIO CARLI,1 fi- 3,Nizza,04/01/2015
8.16,,SURANO Violante,98,S.S. TRIONFO LIGURE,1 fi- 2,Nizza,04/01/2015
8.19,,AMMIRATI Joanna,99,U.S. MAURINA OLIO CARLI,2 se- 2,Nizza,18/01/2015
8.22,,FERRO Francesca,99,S.S. TRIONFO LIGURE,2 fi- 3,Nizza,04/01/2015
8.36,,SURANO Violante,98,S.S. TRIONFO LIGURE,1 se- 1,Nizza,18/01/2015
8.51,,FERRO Francesca,99,S.S. TRIONFO LIGURE,2 se- 1,Nizza,18/01/2015
8.63,,BOVERO Alessia,99,S.S. TRIONFO LIGURE,2 se- 4,Nizza,04/01/2015
9.13,,BOZZO Marina,98,S.S. TRIONFO LIGURE,3 se- 4,Nizza,04/01/2015
7.71,,SPEZZAFERRO Martina,00,ASD ENTERPRISE SPORT & SERVICE,1 su- 1,Napoli,24/01/2016
7.73,,SPEZZAFERRO Martina,00,ASD ENTERPRISE SPORT & SERVICE,1 fi- 1,Napoli,30/01/2016
7.82,,SPEZZAFERRO Martina,00,ASD ENTERPRISE SPORT & SERVICE,1 ba- 1,Napoli,30/01/2016
7.87,,SPEZZAFERRO Martina,00,ASD ENTERPRISE SPORT & SERVICE,1 su- 1,Napoli,17/01/2016
8.00,,KOSCIOLEK Patrycja,00,ASD ARCA ATL.AVERSA A.AVERSANO,2 ba- 1,Napoli,30/01/2016
8.02,,KOSCIOLEK Patrycja,00,ASD ARCA ATL.AVERSA A.AVERSANO,2 fi- 1,Napoli,30/01/2016
8.08,,KOSCIOLEK Patrycja,00,ASD ARCA ATL.AVERSA A.AVERSANO,2 su- 1,Napoli,24/01/2016
8.18,,FERRO Francesca,99,S.S. TRIONFO LIGURE,3 se- 1,Nizza,03/01/2016
8.25,,KOSCIOLEK Patrycja,00,ASD ARCA ATL.AVERSA A.AVERSANO,2 su- 1,Napoli,17/01/2016
