Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
10:52.55,,MORELLI Andrea,93,ASD INTERFLUMINA E' PIU' POMI',1 su- 1,Parma,21/03/2009
9:34.60,,COCCHI Francesca,93,CALCESTRUZZI CORRADINI EXCELS.,1 su- 1,Parma,16/01/2010
11:13.29,,MORELLI Andrea,93,ASD INTERFLUMINA E' PIU' POMI',2 su- 1,Parma,16/01/2010
12:13.70,,GABRIELLI Simona,94,C.U.S. PARMA,3 su- 1,Parma,16/01/2010
13:15.20,,BORRA Francesca,94,LOLLIAUTO ASD,4 su- 1,Parma,16/01/2010
13:49.62,,ALBERTINI Iris,93,PLACENTIA EVENT'S,5 su- 1,Parma,16/01/2010
9:32.01,,PUCA Carmela,93,ASD ENTERPRISE SPORT & SERVICE,1 su- 1,Napoli Ponticelli,15/01/2011
10:23.08,,SCIPIONI Sara,95,ASD INTERFLUMINA E' PIU' POMI',1 su- 1,Parma,15/01/2011
10:24.13,,COLOMBI Nicole,95,U.S. SCANZOROSCIATE,2 su- 1,Parma,15/01/2011
11:02.04,,PONTICIELLO Rosanna,95,ATLETICA MAGNA GRAECIA,2 su- 1,Napoli Ponticelli,15/01/2011
11:43.99,,FARINA Emanuela,95,ATLETICA MAGNA GRAECIA,3 su- 1,Napoli Ponticelli,15/01/2011
11:53.92,,GABRIELLI Simona,94,C.U.S. PARMA,3 su- 1,Parma,15/01/2011
12:03.57,,MANSTRETTA Sara,95,ATL. PIACENZA,4 su- 1,Parma,15/01/2011
12:10.46,,GASPERINI Giulia,95,ATL. LUGO,5 su- 1,Parma,15/01/2011
13:15.12,,BORRA Francesca,94,LOLLIAUTO ASD,6 su- 1,Parma,15/01/2011
