Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
3368,,IEMMA Matilde,04,ATL.STUD. RIETI ANDREA MILARDI,1 su- 1,Rieti,12/01/2020
3268,,CARBONCINI Matilde,04,TOSCANA ATL.EMPOLI NISSAN,1 su- 1,Firenze,19/01/2020
3199,,GALBIATI Arianna,03,TEAM-A LOMBARDIA,1 su- 1,Bergamo,19/01/2020
3024,,MECONI Sara,04,ATL.STUD. RIETI ANDREA MILARDI,2 su- 1,Rieti,12/01/2020
2966,,GIANNATTASIO Clarissa,03,ATLETICA COGNE AOSTA,2 su- 1,Bergamo,19/01/2020
2933,,PASTORELLI Emma,03,ATL. LECCO-COLOMBO COSTRUZ.,3 su- 1,Bergamo,19/01/2020
2899,,SANTAMBROGIO Chiara,04,TEAM-A LOMBARDIA,4 su- 1,Bergamo,19/01/2020
2883,,GINULFI Giulia,04,ATL.STUD. RIETI ANDREA MILARDI,3 su- 1,Rieti,12/01/2020
2858,,GILARDONI Valentina,03,ATL. LECCO-COLOMBO COSTRUZ.,5 su- 1,Bergamo,19/01/2020
2825,,TESI Erica,03,PISTOIATLETICA 1983,2 su- 1,Firenze,19/01/2020
2750,,STELLA Federica,03,PRO SESTO ATL.,6 su- 1,Bergamo,19/01/2020
2733,,MASI Serena,03,ATLETICA FIRENZE MARATHON S.S.,3 su- 1,Firenze,19/01/2020
2716,,CONTI Lucia,04,N. ATL. VARESE,7 su- 1,Bergamo,19/01/2020
2536,,GUIDALI Giada,04,N. ATL. VARESE,8 su- 1,Bergamo,19/01/2020
2494,,LANNA Linda,03,ATL.STUD. RIETI ANDREA MILARDI,4 su- 1,Rieti,12/01/2020
2479,,COTTINI Chiara,04,N. ATL. VARESE,9 su- 1,Bergamo,19/01/2020
2471,,BERSANI Stella,04,CUS PRO PATRIA MILANO,10 su- 1,Bergamo,19/01/2020
2454,,NAVA Jessica,03,ATL. BERGAMO 1959 ORIOCENTER,11 su- 1,Bergamo,19/01/2020
2211,,ALBERTI Alice,04,N. ATL. VARESE,12 su- 1,Bergamo,19/01/2020
2205,,DENTONE Alessia,04,ATLETICA LIVORNO,4 su- 1,Firenze,19/01/2020
2170,,PESCUCCI Martina,03,CENTRO ATLETICA PIOMBINO,5 su- 1,Firenze,19/01/2020
2157,,TURTULA Silvia,04,N. ATL. VARESE,13 su- 1,Bergamo,19/01/2020
2107,,D'AGOSTINO Federica,04,ATLETICA LIVORNO,6 su- 1,Firenze,19/01/2020
2061,,DOZIO Federica,03,G.S. VIRTUS CALCO,14 su- 1,Bergamo,19/01/2020
1978,,CIATTI Erica,03,ALTO LAZIO A.S.D.,5 su- 1,Rieti,12/01/2020
1965,,GORI Lisa,03,POL. RINASCITA MONTEVARCHI,7 su- 1,Firenze,19/01/2020
1952,,ZANINI Sofia,03,U.S. OLIMPIA BERGAMO,15 su- 1,Bergamo,19/01/2020
1948,,PAOLI Rosita,04,TOSCANA ATL.EMPOLI NISSAN,8 su- 1,Firenze,19/01/2020
1877,,MISSANA Giulia,04,ATLETICA COGNE AOSTA,16 su- 1,Bergamo,19/01/2020
1823,,TERCINOD Ethel,04,ATLETICA COGNE AOSTA,18 su- 1,Bergamo,19/01/2020
1677,,VIGNOLI Ilaria,03,ATL LIBERTAS RUNNERS LIVORNO,9 su- 1,Firenze,19/01/2020
1254,,CHELI Alessia,03,CENTRO ATLETICA PIOMBINO,10 su- 1,Firenze,19/01/2020
1222,,MARTELLI Sara,03,CENTRO ATLETICA PIOMBINO,11 su- 1,Firenze,19/01/2020
1176,,MELOCCHI Giulia,03,U.S. OLIMPIA BERGAMO,19 su- 1,Bergamo,19/01/2020
1130,,GIRARDIN Federica,04,U.S. OLIMPIA BERGAMO,20 su- 1,Bergamo,19/01/2020
3177,,CARBONCINI Matilde,04,TOSCANA ATL.EMPOLI NISSAN,1 su- 1,Firenze,20/02/2021
2894,,BUCALOSSI Marta,04,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,20/02/2021
2685,,AMABILE Diana,05,A.S. ATLETICA VIRTUS LUCCA,3 su- 1,Firenze,20/02/2021
2570,,NARDI Maria stella,05,SOC. ATL. VOLTERRA,4 su- 1,Firenze,20/02/2021
2563,,CANESSA Emma,05,ATLETICA LIVORNO,5 su- 1,Firenze,20/02/2021
2417,,LULE Sara,05,ATL. SESTESE FEMMINILE,6 su- 1,Firenze,20/02/2021
2292,,D'AGOSTINO Federica,04,ATLETICA LIVORNO,7 su- 1,Firenze,20/02/2021
2238,,PAOLI Rosita,04,TOSCANA ATL.EMPOLI NISSAN,8 su- 1,Firenze,20/02/2021
3513,,SORAGNA Giulia,05,ATL. GALLARATESE,1 se- 1,Bergamo,29/01/2022
3437,,BONAFE' Sofia,06,A.S.D. PONTEVECCHIO BOLOGNA,1 fi- 1,Rieti,29/01/2022
3172,,DROVANDI Ginevra,06,TOSCANA ATL.EMPOLI NISSAN,1 su- 1,Firenze,12/02/2022
3094,,MELOTTO Maya,06,TEAM-A LOMBARDIA,2 se- 1,Bergamo,29/01/2022
3058,,CIMADOM Giulia,06,GS VALSUGANA TRENTINO,3 se- 1,Bergamo,29/01/2022
3022,,MILANI Margherita,06,ATLETICA LIVORNO,2 su- 1,Firenze,12/02/2022
2994,,MARSEGAGLIA Gaia nour,05,TEAM-A LOMBARDIA,4 se- 1,Bergamo,29/01/2022
2994,,GALVAGNINI Sofia,05,GS VALSUGANA TRENTINO,5 se- 1,Bergamo,29/01/2022
2973,,CARAMELLO Lisa maria,06,ATLETICA MONZA,6 se- 1,Bergamo,29/01/2022
2829,,NARDI Maria stella,05,SOC. ATL. VOLTERRA,3 su- 1,Firenze,12/02/2022
2774,,D'AVINO Serena,05,A.S.D. ATL. AGROPOLI,7 se- 1,Bergamo,29/01/2022
2730,,INNOCENTI Sofia,06,ASD ATLETICA  PRATO,8 se- 1,Bergamo,29/01/2022
2649,,BIANCHI Francesca,06,DAINI CARATE BRIANZA,9 se- 1,Bergamo,29/01/2022
2630,,INNOCENTI Sofia,06,ASD ATLETICA  PRATO,4 su- 1,Firenze,12/02/2022
2629,,GENNAI Sofia,06,UISP ATLETICA SIENA,5 su- 1,Firenze,12/02/2022
2521,,BARUCCI Lucrezia,05,ATLETICA MENEGHINA,10 se- 1,Bergamo,29/01/2022
2491,,CIAPPESONI Sara,06,ATL. LECCO-COLOMBO COSTRUZ.,11 se- 1,Bergamo,29/01/2022
2433,,ROSA Lucia,05,ATL. LECCO-COLOMBO COSTRUZ.,12 se- 1,Bergamo,29/01/2022
2420,,ROFI Anna,06,TOSCANA ATL.EMPOLI NISSAN,6 su- 1,Firenze,12/02/2022
2375,,ROVARIS Ludovica,05,TEAM-A LOMBARDIA,13 se- 1,Bergamo,29/01/2022
2232,,GREGORI Chiara,05,ATLETICA MENEGHINA,14 se- 1,Bergamo,29/01/2022
2231,,MARONGIU Giulia,06,ASD SULCIS ATLETICA CARBONIA,2 fi- 1,Rieti,29/01/2022
2226,,FATTORE Emma,05,ATLETICA MENEGHINA,15 se- 1,Bergamo,29/01/2022
2167,,CORSINI Sofia,06,PISTOIATLETICA 1983,7 su- 1,Firenze,12/02/2022
2029,,SALA Valentina,06,ATL. LECCO-COLOMBO COSTRUZ.,16 se- 1,Bergamo,29/01/2022
2005,,GHIRGA Francesca,06,ATLETICA MENEGHINA,17 se- 1,Bergamo,29/01/2022
1986,,BORRELLI Maya,06,ASD ATLETICA  PRATO,9 su- 1,Firenze,12/02/2022
1939,,BONISLAWSKA Sara,05,A.S.D. ACSI ITALIA ATLETICA,10 su- 1,Firenze,12/02/2022
1221,,DELL'ORTO Rebecca,06,DAINI CARATE BRIANZA,18 se- 1,Bergamo,29/01/2022
3251,,CARAMELLO Lisa maria,06,ATLETICA MONZA,1 su- 1,Bergamo,28/01/2023
3157,,CIOCCOLONI Veronica,07,A.S.D. P. ASTRA ATLETICA,1 su- 1,Firenze,26/02/2023
3145,,UGBOMA NWIKE Jackline,06,FONDAZIONE M. BENTEGODI,2 su- 1,Bergamo,28/01/2023
3119,,BIANCHI Martina,07,ATL. BERGAMO 1959 ORIOCENTER,3 su- 1,Bergamo,28/01/2023
2962,,MILANI Margherita,06,ATLETICA LIVORNO,2 su- 1,Firenze,26/02/2023
2960,,GROSSIER Lisa,07,TEAM-A LOMBARDIA,4 su- 1,Bergamo,28/01/2023
2867,,PICARIELLO Angela,06,ATL.VICENTINA,5 su- 1,Bergamo,28/01/2023
2798,,ROFI Anna,06,TOSCANA ATL.EMPOLI NISSAN,3 su- 1,Firenze,26/02/2023
2791,,BALDARI Sali,07,TOSCANA ATL.EMPOLI NISSAN,4 su- 1,Firenze,26/02/2023
2770,,FORNASIER Eleonora,07,ATLETICA  VILLORBA,6 su- 1,Bergamo,28/01/2023
2702,,DOZIO Elisa,07,G.S. VIRTUS CALCO,7 su- 1,Bergamo,28/01/2023
