Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1:27.75,,REINA Daniela,81,G.S. FIAMME AZZURRE,1 se- 1,Ancona,30/01/2010
1:28.66,,MILANI Marta,87,C.S. ESERCITO,1 su- 1,Ancona,06/03/2010
1:28.76,,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,2 su- 1,Ancona,06/03/2010
1:34.68,,BAZZONI Chiara,84,C.S. ESERCITO,3 su- 1,Ancona,06/03/2010
1:35.06,,RIVA Antonella,81,C.U.S. PARMA,4 su- 1,Ancona,06/03/2010
1:38.45,,OLIVA Marta,82,C.S. ESERCITO,5 su- 1,Ancona,06/03/2010
1:45.16,,ACETI Anisia,85,ATL. LECCO-COLOMBO COSTRUZ.,1 su- 1,Saronno,23/01/2011
1:46.36,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,2 su- 1,Saronno,23/01/2011
1:46.50,,SEGATTINI Ilaria,92,N.ATL. FANFULLA LODIGIANA,3 su- 1,Saronno,23/01/2011
1:58.00,,NEBOLI Alessandra,92,N. ATL. VARESE,4 su- 1,Saronno,23/01/2011
2:01.90,,BOERCHI Giulia,93,N. ATL. VARESE,5 su- 1,Saronno,23/01/2011
2:04.26,,MAZZINI Eva,93,ATL. LECCO-COLOMBO COSTRUZ.,6 su- 1,Saronno,23/01/2011
2:06.22,,BERNARDI Giulia,89,ATL. BRESCIA 1950 ISPA GROUP,7 su- 1,Saronno,23/01/2011
2:19.16,,GIALDINI Alessandra,91,N.ATL. FANFULLA LODIGIANA,8 su- 1,Saronno,23/01/2011
1:45.17,,MORDEGLIA Veronica,98,ATLETICA ARCOBALENO SAVONA,2 se- 1,Kuldiga,15/03/2014
1:30.24,,MILANI Marta,87,C.S. ESERCITO,1 su- 1,Padova,25/01/2015
1:31.38,,FRANZOLINI Erica,86,ATLETICA BRUGNERA FRIULINTAGLI,2 su- 1,Padova,25/01/2015
1:31.61,,CUSMA PICCIONE Elisa,81,C.S. ESERCITO,3 su- 1,Padova,25/01/2015
1:36.21,,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,4 su- 1,Padova,25/01/2015
1:43.72,,ROSSI Elisa,96,ATL. BERGAMO 1959 CREBERG,5 su- 1,Padova,25/01/2015
1:49.25,,CENATI Daniela,98,ATL. BERGAMO 1959 CREBERG,6 su- 1,Padova,25/01/2015
2:05.73,,CHIARAPPA Isabella,99,ATLETICA ARCOBALENO SAVONA,11 ba- 1,Kuldiga,05/03/2016
1:40.19,,BOASSO Alice,99,A.S.D. ATL. FOSSANO '75,4 su- 1,Lawrence,28/01/2022
1:49.92,,SMELZO Sara,97,A. P. D.  HIPPOS CAMPI FLEGREI,1 su- 1,Napoli,13/03/2022
1:51.92,,PALOMBO Francesca,06,ASD NISSOLINO INTESATLETICA,2 su- 1,Napoli,13/03/2022
1:55.67,,ZACCHIA Maria grazia,06,ASD ARCA ATL.AVERSA A.AVERSANO,3 su- 1,Napoli,13/03/2022
1:57.81,,CERBONE Alessia,00,A. P. D.  HIPPOS CAMPI FLEGREI,4 su- 1,Napoli,13/03/2022
