Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
58.59,,DALLO Francesca,90,ANA ATL.FELTRE,1 se- 1,Padova,27/01/2007
1:03.94,,ZAETTA Chiara,92,ANA ATL.FELTRE,3 se- 1,Padova,31/01/2009
1:02.31,,BOTTEGA Samantha,94,ANA ATL.FELTRE,1 se- 4,Padova,16/02/2014
1:04.76,,FANTINEL Ilaria,98,ANA ATL.FELTRE,1 se- 6,Padova,16/02/2014
1:01.65,,BOTTEGA Samantha,94,ANA ATL.FELTRE,5 se- 3,Padova,01/02/2015
1:08.33,,DALLA SANTA Angela,99,ANA ATL.FELTRE,5 se- 5,Padova,07/01/2018
1:01.20,,BARP Anna asia,04,ANA ATL.FELTRE,1 se- 1,Padova,26/01/2020
1:01.58,,SCHENAL Anna,04,ANA ATL.FELTRE,3 se- 1,Padova,26/01/2020
1:04.90,,DE CARLI Alessandra,01,ANA ATL.FELTRE,4 se- 1,Padova,12/01/2020
59.58,,SCHENAL Anna,04,ANA ATL.FELTRE,1 se- 2,Padova,07/02/2021
1:03.55,,BARP Anna asia,04,ANA ATL.FELTRE,5 se- 5,Padova,14/02/2021
1:00.36,,SCHENAL Anna,04,ANA ATL.FELTRE,6 se- 4,Padova,06/02/2022
1:03.19,,BARP Anna asia,04,ANA ATL.FELTRE,5 se- 6,Padova,06/02/2022
