Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
14.40,+0.4,SCOPEL Gioia,02,ANA ATL.FELTRE,7 fi- 1,Agropoli,23/06/2019
14.48,+0.0,SCOPEL Gioia,02,ANA ATL.FELTRE,2 se- 1,Treviso,29/05/2019
14.48,-1.3,SCOPEL Gioia,02,ANA ATL.FELTRE,1 ba- 8,Agropoli,23/06/2019
14.50,-0.7,SCOPEL Gioia,02,ANA ATL.FELTRE,2 se- 1,Vittorio Veneto,04/05/2019
14.63,+0.1,SCOPEL Gioia,02,ANA ATL.FELTRE,2 se- 1,Vicenza,18/05/2019
14.74,,SCOPEL Gioia,02,ANA ATL.FELTRE,1 se- 1,Padova,15/05/2019
14.91,+2.8,SCOPEL Gioia,02,ANA ATL.FELTRE,2 su- 1,Rosa',07/09/2019
15.01,-0.3,SCOPEL Gioia,02,ANA ATL.FELTRE,1 se- 1,Vicenza,08/05/2018
15.02,-0.4,SCOPEL Gioia,02,ANA ATL.FELTRE,1 se- 1,San Biagio Di Callalta,12/05/2018
15.11,-0.4,SCOPEL Gioia,02,ANA ATL.FELTRE,2 se- 1,Vicenza,15/09/2018
15.21,+0.3,SCOPEL Gioia,02,ANA ATL.FELTRE,4 sf- 3,Palermo,24/05/2018
15.27,+0.9,SCOPEL Gioia,02,ANA ATL.FELTRE,3 ba- 1,Palermo,24/05/2018
15.40,+0.6,SPADA Silvia,95,ANA ATL.FELTRE,4 se- 1,Vicenza,21/05/2011
15.47,+0.1,SCOPEL Gioia,02,ANA ATL.FELTRE,4 ba- 2,Rieti,17/06/2018
15.73,-0.3,SPADA Silvia,95,ANA ATL.FELTRE,1 se- 2,Rovigo,07/05/2011
15.89,-0.4,DE PAOLI Camilla,05,ANA ATL.FELTRE,2 su- 1,Bolzano,02/06/2022
15.90,,SPADA Silvia,95,ANA ATL.FELTRE,3 se- 1,Padova,18/05/2011
16.04,+1.0,SPADA Silvia,95,ANA ATL.FELTRE,6 se- 1,Abano Terme,12/05/2012
16.12,-0.6,SPADA Silvia,95,ANA ATL.FELTRE,4 se- 2,Bastia Umbra,11/06/2011
16.18,-2.4,DE PAOLI Camilla,05,ANA ATL.FELTRE,1 se- 1,Cles,25/09/2021
16.28,-2.0,DE CARLI Alessandra,01,ANA ATL.FELTRE,5 se- 1,Vicenza,08/05/2018
16.41,-2.0,DE PAOLI Camilla,05,ANA ATL.FELTRE,2 se- 2,San Biagio Di Callalta,03/07/2021
16.43,-0.9,SPADA Silvia,95,ANA ATL.FELTRE,4 su- 1,Marcon,10/04/2011
16.2,,MARAZZINI Giulia,98,ANA ATL.FELTRE,4 se- 1,Rovigo,20/05/2014
16.54,-0.8,DE PAOLI Camilla,05,ANA ATL.FELTRE,1 se- 2,Vicenza,08/05/2021
16.75,+0.0,DE CARLI Alessandra,01,ANA ATL.FELTRE,4 se- 2,Vicenza,13/05/2017
16.77,+0.5,DE PAOLI Camilla,05,ANA ATL.FELTRE,1 se- 2,Padova,22/05/2021
16.91,+0.3,DE PAOLI Camilla,05,ANA ATL.FELTRE,3 su- 1,Majano,25/04/2021
17.10,+0.4,MARAZZINI Giulia,98,ANA ATL.FELTRE,3 se- 2,Vicenza,02/05/2015
17.10,+1.2,RENTO Ilaria,01,ANA ATL.FELTRE,3 se- 4,Vicenza,13/05/2017
17.43,-1.5,RENTO Ilaria,01,ANA ATL.FELTRE,6 se- 2,San Biagio Di Callalta,12/05/2018
17.98,+0.6,RENTO Ilaria,01,ANA ATL.FELTRE,4 se- 2,Vicenza,15/09/2018
18.72,-1.5,FACCHIN Alessia,93,ANA ATL.FELTRE,5 se- 3,Mestre,08/05/2010
19.02,-2.4,DE CARLI Alessandra,01,ANA ATL.FELTRE,5 se- 1,Vicenza,30/05/2017
19.81,,FILOSA Annalisa,99,ANA ATL.FELTRE,7 se- 1,Jesolo,14/04/2015
20.15,-0.6,FACCHIN Alessia,93,ANA ATL.FELTRE,4 se- 3,Verona,02/06/2010
