Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
6.33,+0.0,GATTO Laura,77,G.S. FIAMME AZZURRE,1 su- 1,Ancona,19/02/2005
6.30,+0.0,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,2 su- 1,Ancona,19/02/2005
6.25,,MARTINEZ Magdelin,76,ASSINDUSTRIA SPORT PD,3 su- 1,Glasgow,29/01/2005
6.21,+0.0,GATTO Laura,77,G.S. FIAMME AZZURRE,1 su- 1,Castenedolo,06/02/2005
6.15,+0.0,GATTO Laura,77,G.S. FIAMME AZZURRE,1 se- 1,Modena,22/01/2005
6.15,,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,1 su- 1,Eaubonne,04/02/2005
6.15,+0.0,GATTO Laura,77,G.S. FIAMME AZZURRE,1 se- 1,Modena,13/02/2005
6.12,+0.0,FRANZON Giovanna,81,CAMELOT,3 su- 1,Ancona,19/02/2005
6.09,+0.0,BROGI Francesca,76,C.U.S. CAGLIARI,4 su- 1,Ancona,19/02/2005
6.03,+0.0,FRANZON Giovanna,81,CAMELOT,1 se- 1,Modena,09/01/2005
6.01,+0.0,BORSI Veronica,87,FONDIARIA - SAI ATLETICA,1 fi- 1,Rieti,29/01/2005
5.98,+0.0,CASADEI Silvia,79,EDERA ATL. FORLI,1 se- 2,Firenze,01/02/2005
5.98,+0.0,BIONDINI Silvia,76,C.S. FORESTALE,5 su- 1,Ancona,19/02/2005
5.97,+0.0,ZANCANARO Monica,85,A.ATL.DOLOMITI BELLUNO,6 su- 1,Ancona,19/02/2005
5.96,+0.0,BELTRAMI Ilaria,81,CUS ATL. 2000 MILANO,7 su- 1,Ancona,19/02/2005
5.95,+0.0,FRANZON Giovanna,81,CAMELOT,2 se- 1,Modena,22/01/2005
5.95,+0.0,BIONDINI Silvia,76,C.S. FORESTALE,1 su- 1,Firenze,28/01/2005
5.93,+0.0,BIONDINI Silvia,76,C.S. FORESTALE,1 su- 1,Firenze,15/02/2005
5.92,+0.0,FRANZON Giovanna,81,CAMELOT,1 se- 1,Modena,16/01/2005
5.92,+0.0,BROGI Francesca,76,C.U.S. CAGLIARI,1 su- 1,Firenze,21/01/2005
5.92,+0.0,BIONDINI Silvia,76,C.S. FORESTALE,2 su- 1,Firenze,21/01/2005
5.92,+0.0,BROGI Francesca,76,C.U.S. CAGLIARI,2 su- 1,Firenze,28/01/2005
5.92,+0.0,VICENZINO Tania,86,A.S.D.LIBERTAS FRIUL PALMANOVA,1 su- 1,Genova,05/02/2005
5.92,+0.0,FRANZON Giovanna,81,CAMELOT,2 se- 1,Modena,13/02/2005
5.89,+0.0,VICENZINO Tania,86,A.S.D.LIBERTAS FRIUL PALMANOVA,1 fi- 1,Sempeter,08/01/2005
5.89,+0.0,FABRIS Sara,84,ATLETICA LIBERTAS PADOVA,2 se- 1,Modena,16/01/2005
5.89,+0.0,CASADEI Silvia,79,EDERA ATL. FORLI,3 se- 1,Modena,13/02/2005
5.89,+0.0,CIABUCCHI Sara,80,TOSCANA ATL.EMPOLI,8 su- 1,Ancona,19/02/2005
5.87,+0.0,TOSONI Laura,79,C.S. ESERCITO,9 su- 1,Ancona,19/02/2005
5.86,+0.0,CASADEI Silvia,79,EDERA ATL. FORLI,10 su- 1,Ancona,19/02/2005
5.85,+0.0,DOVERI Francesca,82,ATL. APUANA FEMMINILE,2 se- 2,Firenze,01/02/2005
5.85,+0.0,ALESIANI Vanessa,86,ASA ASCOLI PICENO,2 su- 1,Genova,05/02/2005
5.82,+0.0,BIONDINI Silvia,76,C.S. FORESTALE,3 se- 2,Firenze,01/02/2005
5.80,+0.0,CIABUCCHI Sara,80,TOSCANA ATL.EMPOLI,2 su- 1,Firenze,15/02/2005
5.78,+0.0,AMATO Serena,87,LIB. MANTOVA F.LE,1 su- 1,Castenedolo,30/01/2005
5.76,+0.0,BORSI Veronica,87,FONDIARIA - SAI ATLETICA,3 su- 1,Firenze,21/01/2005
5.76,+0.0,CIABUCCHI Sara,80,TOSCANA ATL.EMPOLI,4 su- 1,Firenze,21/01/2005
5.75,+0.0,ZANCANARO Monica,85,A.ATL.DOLOMITI BELLUNO,1 su- 1,Genova,05/02/2005
5.75,+0.0,ZANEI Elisa,84,GS VALSUGANA TRENTINO,2 su- 1,Genova,05/02/2005
5.75,+0.0,RICALI Cecilia,85,DARRA ATL. TORVECA VIGEVANO,1 su- 1,Ancona,12/02/2005
5.75,+0.0,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PD,2 su- 1,Ancona,12/02/2005
5.74,+0.0,DOVERI Francesca,82,ATL. APUANA FEMMINILE,3 su- 1,Firenze,15/02/2005
5.73,+0.0,AMATO Serena,87,LIB. MANTOVA F.LE,3 su- 1,Genova,05/02/2005
5.71,+0.0,ZANCANARO Monica,85,A.ATL.DOLOMITI BELLUNO,1 se- 1,Modena,22/01/2005
5.70,+0.0,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PD,4 su- 1,Genova,05/02/2005
5.70,+0.0,BORSI Veronica,87,FONDIARIA - SAI ATLETICA,5 su- 1,Genova,05/02/2005
5.69,+0.0,ZANCANARO Monica,85,A.ATL.DOLOMITI BELLUNO,3 se- 1,Modena,16/01/2005
5.67,+0.0,FABRIS Sara,84,ATLETICA LIBERTAS PADOVA,2 se- 1,Modena,09/01/2005
5.67,+0.0,SALVETTI Elena vanessa,85,S.G. GALLARATESE,1 su- 1,Genova Palasport,12/02/2005
5.65,+0.0,DALLA PIANA Silvia,75,FONDIARIA - SAI ATLETICA,1 su- 1,Castenedolo,21/01/2005
5.64,+0.0,CORTELAZZO Francesca,87,PRO SESTO ATL.,2 su- 1,Castenedolo,21/01/2005
5.63,+0.0,FABRIS Sara,84,ATLETICA LIBERTAS PADOVA,3 su- 1,Genova,05/02/2005
5.63,+0.0,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PD,11 su- 1,Ancona,19/02/2005
5.62,+0.0,AMATO Serena,87,LIB. MANTOVA F.LE,1 se- 1,Mantova,15/01/2005
