Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
10.90,,CESCATO Beatrice,93,ANA ATL.FELTRE,5 su- 1,Padova,17/01/2015
10.76,,CESCATO Beatrice,93,ANA ATL.FELTRE,8 su- 1,Padova,31/01/2015
10.50,,CESCATO Beatrice,93,ANA ATL.FELTRE,8 su- 1,Ancona,13/02/2010
10.34,,CESCATO Beatrice,93,ANA ATL.FELTRE,1 se- 1,Schio,20/02/2010
10.26,,CESCATO Beatrice,93,ANA ATL.FELTRE,1 se- 1,Schio,06/02/2010
9.40,,CESCATO Beatrice,93,ANA ATL.FELTRE,2 su- 1,Padova,31/01/2009
8.43,,MARCHESE Martina,94,ANA ATL.FELTRE,3 se- 1,Schio,15/01/2011
8.10,,SAIONI Chiara,94,ANA ATL.FELTRE,4 se- 1,Schio,20/02/2010
8.09,,SAIONI Chiara,94,ANA ATL.FELTRE,6 se- 1,Schio,06/02/2010
7.82,,SAIONI Chiara,94,ANA ATL.FELTRE,4 se- 1,Schio,15/01/2011
